1621444725.00,394.00,217.00,1078951150.00,389.00,163.00,1079211197.00,387.00,200.00,1079345415.00,397.00,230.00,1078703686.00,8.00
1621444725.00,394.00,217.00,1078951150.00,389.00,163.00,1079345415.00,387.00,200.00,1079345415.00,397.00,230.00,1078703686.00,8.00
1621444725.00,394.00,217.00,1078951150.00,388.00,163.00,1079345415.00,387.00,200.00,1079345415.00,397.00,230.00,1078825321.00,8.00
1621444725.00,394.00,217.00,1078951150.00,388.00,163.00,1079345415.00,387.00,200.00,1079345415.00,397.00,230.00,1078825321.00,8.00
1621444725.00,394.00,217.00,1078825321.00,388.00,163.00,1079345415.00,387.00,200.00,1079211197.00,397.00,230.00,1078825321.00,8.00
1621444725.00,394.00,218.00,1078825321.00,388.00,163.00,1079345415.00,387.00,200.00,1079345415.00,397.00,230.00,1078825321.00,8.00
1621444728.00,392.00,216.00,1078951150.00,390.00,163.00,1079211197.00,389.00,196.00,1079211197.00,396.00,218.00,1078951150.00,9.00
1621444728.00,392.00,216.00,1079081174.00,390.00,163.00,1079211197.00,389.00,196.00,1079211197.00,396.00,218.00,1078825321.00,9.00
1621444728.00,392.00,216.00,1079081174.00,390.00,163.00,1079211197.00,389.00,196.00,1079211197.00,398.00,220.00,1078825321.00,9.00
1621444728.00,392.00,215.00,1079081174.00,390.00,163.00,1079211197.00,389.00,196.00,1079211197.00,395.00,220.00,1078951150.00,9.00
1621444728.00,392.00,215.00,1079081174.00,390.00,163.00,1079211197.00,389.00,196.00,1079211197.00,394.00,219.00,1078951150.00,9.00
1621444728.00,392.00,215.00,1079081174.00,390.00,163.00,1079211197.00,389.00,196.00,1079211197.00,394.00,217.00,1078951150.00,9.00
1621444728.00,393.00,215.00,1078951150.00,390.00,164.00,1079211197.00,389.00,196.00,1079211197.00,394.00,218.00,1078951150.00,9.00
1621444728.00,393.00,216.00,1078951150.00,390.00,164.00,1079211197.00,389.00,197.00,1079211197.00,396.00,222.00,1078825321.00,9.00
1621444728.00,393.00,215.00,1078951150.00,390.00,164.00,1079211197.00,389.00,197.00,1079211197.00,397.00,222.00,1078825321.00,9.00
1621444728.00,393.00,215.00,1079081174.00,390.00,164.00,1079345415.00,389.00,197.00,1079211197.00,397.00,222.00,1078825321.00,9.00
1621444728.00,393.00,214.00,1079081174.00,390.00,164.00,1079211197.00,388.00,197.00,1079211197.00,395.00,224.00,1078825321.00,9.00
1621444728.00,393.00,214.00,1079081174.00,390.00,164.00,1079211197.00,388.00,197.00,1079211197.00,395.00,224.00,1078825321.00,9.00
1621444728.00,393.00,213.00,1079081174.00,390.00,164.00,1079211197.00,388.00,197.00,1079211197.00,395.00,222.00,1078825321.00,9.00
1621444731.00,393.00,214.00,1078951150.00,392.00,164.00,1079211197.00,390.00,197.00,1079211197.00,398.00,221.00,1078703686.00,10.00
1621444731.00,393.00,214.00,1078951150.00,392.00,164.00,1079211197.00,390.00,197.00,1079211197.00,398.00,221.00,1078825321.00,10.00
1621444731.00,393.00,214.00,1078951150.00,392.00,164.00,1079211197.00,390.00,197.00,1079211197.00,398.00,223.00,1078825321.00,10.00
1621444731.00,393.00,214.00,1079081174.00,392.00,164.00,1079211197.00,389.00,197.00,1079211197.00,398.00,223.00,1078703686.00,10.00
1621444731.00,393.00,214.00,1078951150.00,392.00,164.00,1079211197.00,389.00,197.00,1079211197.00,397.00,223.00,1078825321.00,10.00
1621444731.00,393.00,214.00,1078951150.00,392.00,164.00,1079211197.00,389.00,197.00,1079211197.00,397.00,223.00,1078825321.00,10.00
1621444731.00,393.00,214.00,1079081174.00,392.00,164.00,1079081174.00,389.00,198.00,1079211197.00,400.00,224.00,1078703686.00,10.00
1621444731.00,393.00,214.00,1079081174.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,397.00,225.00,1078825321.00,10.00
1621444731.00,394.00,214.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,396.00,225.00,1078825321.00,10.00
1621444731.00,394.00,215.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,400.00,226.00,1078703686.00,10.00
1621444731.00,394.00,215.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,400.00,226.00,1078703686.00,10.00
1621444731.00,394.00,214.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,399.00,225.00,1078703686.00,10.00
1621444732.00,394.00,214.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,399.00,225.00,1078703686.00,11.00
